LON,LAT,EEZID,Potential_Farm_Location,MHW,TS_AEP,Cat1_AEP,Cat2_AEP,Cat3_AEP,Cat4_AEP,Cat5_AEP,bathymetry_class
-175.75,50.25,959,1,110.3660889,1.466108,0.8172764,0.133322,0.0282603,0.0251196,,-100
-175.75,50.75,959,1,109.2391663,1.5785296,0.8882903,0.1053556,0.0356522,0.0199511,,-100
-175.75,51.25,959,1,111.0985565,1.5596874,0.8289628,0.1175566,0.0188367,0.0183848,,-100
-175.75,52.75,959,1,107.4093628,1.3964117,0.7111258,0.0936221,0.0183402,0.012449,,-100
-175.75,54.25,959,1,107.4475708,1.3986336,0.6967065,0.0709585,0.0230207,0.0134767,,-100
-175.75,54.75,959,1,110.8600235,1.3810328,0.7558336,0.0981552,0.0179503,,,-100
-175.75,55.25,959,1,108.5188141,1.314849,0.701852,0.0839939,0.0199495,0.0121867,,-100
-175.75,55.75,959,1,111.2559509,1.2545691,0.7184215,0.086215,0.0180935,,,-100
-175.75,56.25,959,1,109.3904953,1.2474079,0.647691,0.0684881,0.0197877,,,-100
-175.75,56.75,959,1,112.3603134,1.2685332,0.6011282,0.0528715,0.0184107,,,-100
-175.75,60.25,649,1,121.3676453,,,,,,,-100
-175.75,60.75,649,1,,,,,,,,-100
-175.75,61.25,649,1,,,,,,,,-50
-175.75,61.75,649,1,,,,,,,,-50
-175.75,62.25,649,1,,,,,,,,-50
-175.75,62.75,649,1,,,,,,,,-50
-175.75,63.25,649,1,,,,,,,,-50
-175.75,63.75,649,1,,,,,,,,-50
-175.75,64.25,649,1,,,,,,,,-50
-175.75,64.75,649,1,,,,,,,,-10
-175.75,65.25,649,1,,,,,,,,5
-175.75,68.25,913,1,,,,,,,,-30
-175.75,68.75,913,1,,,,,,,,-30
-175.75,69.25,913,1,,,,,,,,-50
-175.75,69.75,913,1,,,,,,,,-50
-175.75,70.25,913,1,,,,,,,,-50
-175.25,-47.75,554,1,83.9311829,2.7406352,0.9949421,0.0320392,0.0265615,,,-100
-175.25,-47.25,554,1,80.2686996,2.9937725,1.180635,0.0336798,0.0266125,,,-100
-175.25,-46.75,554,1,80.2686996,3.2361825,1.3023496,0.0650458,0.0261442,,,-100
-175.25,-46.25,554,1,80.7741165,3.3734679,1.3075657,0.0636132,0.0252571,0.0164672,,-100
-175.25,-45.75,554,1,80.7741165,3.7875936,1.3950847,0.0428384,0.0263425,0.0168941,,-100
-175.25,-45.25,554,1,84.4617004,3.9330192,1.5154996,0.0440847,0.0286393,0.0178419,,-100
-175.25,-44.75,554,1,84.4617004,3.9901123,1.4670548,0.0611201,0.0283947,0.0182829,,-100
-175.25,-44.25,554,1,82.7890167,4.0782547,1.517704,0.0677862,0.0276263,0.0185218,,-100
-175.25,-43.75,554,1,82.7890167,4.3651266,1.706677,0.0486817,0.0289966,0.0189567,,-100
-175.25,-43.25,554,1,80.5069122,4.5033641,1.666128,0.0395625,0.0266152,0.0209343,,-100
-175.25,-42.75,554,1,80.5069122,4.7132549,1.6815914,0.0493742,0.0246277,0.0173659,,-100
-175.25,-42.25,554,1,82.4544067,4.7901282,1.6608499,0.0406695,0.0199614,,,-100
-175.25,48.25,959,1,117.6861343,1.70523,0.9411423,0.2013177,0.0334228,0.016756,,-100
-175.25,48.75,959,1,113.4954529,1.686165,0.8905664,0.1382552,0.0261397,0.0141686,,-100
-175.25,49.25,959,1,113.4954529,1.6235318,0.9172727,0.1393342,0.0259426,0.0142239,,-100
-175.25,49.75,959,1,110.2789688,1.5647044,0.8376186,0.1224868,0.0246022,0.0143831,,-100
-175.25,50.25,959,1,110.2789688,1.6147697,0.7899126,0.1353598,0.0337087,0.0165402,,-100
-175.25,50.75,959,1,109.2391663,1.6929226,0.8942261,0.129498,0.0336365,0.0184371,,-100
-175.25,51.25,959,1,109.2391663,1.6473862,0.8935416,0.1225178,0.0288947,0.0125553,,-100
-175.25,54.25,959,1,109.2809296,1.5359111,0.7762048,0.0960511,0.0206307,0.0129155,,-100
-175.25,54.75,959,1,110.8600235,1.4511323,0.8092861,0.0776136,0.0168867,0.0127711,,-100
-175.25,55.25,959,1,110.8600235,1.4362922,0.769969,0.0671861,0.0207311,0.0187265,,-100
-175.25,55.75,959,1,111.2559509,1.4405446,0.7641808,0.0821185,0.0206114,0.0124877,,-100
-175.25,60.25,649,1,121.3676453,,,,,,,-100
-175.25,60.75,649,1,,,,,,,,-50
-175.25,61.25,649,1,,,,,,,,-50
-175.25,61.75,649,1,,,,,,,,-50
-175.25,62.25,649,1,,,,,,,,-50
-175.25,62.75,649,1,,,,,,,,-50
-175.25,63.25,649,1,,,,,,,,-50
-175.25,63.75,649,1,,,,,,,,-50
-175.25,64.25,649,1,,,,,,,,-50
-175.25,64.75,649,1,,,,,,,,5
-175.25,68.25,913,1,,,,,,,,-30
-175.25,68.75,913,1,,,,,,,,-30
-175.25,69.25,913,1,,,,,,,,-50
-175.25,69.75,913,1,,,,,,,,-50
-174.75,-47.75,554,1,83.9311829,2.8209794,0.9616063,0.0266958,0.027071,,,-100
-174.75,-47.25,554,1,74.4280853,3.012748,1.1063696,0.0419435,0.0284045,,,-100
-174.75,-46.75,554,1,80.2686996,3.2951031,1.2849207,0.0501396,0.0265557,,,-100
-174.75,-46.25,554,1,79.8752441,3.5059512,1.3931938,0.0536075,0.0256892,0.0142346,,-100
-174.75,-45.75,554,1,80.7741165,3.676147,1.3274074,0.0400053,0.0256829,0.0188137,,-100
-174.75,-45.25,554,1,84.3882599,4.0712638,1.4844483,0.0546333,0.0276821,0.0168533,,-100
-174.75,-44.75,554,1,84.4617004,4.1201835,1.5226963,0.0566017,0.0280883,0.0176555,,-100
-174.75,-44.25,554,1,81.7204514,4.2285705,1.6678758,0.0520078,0.0272668,0.0175219,,-100
-174.75,-43.75,554,1,82.7890167,4.4180937,1.7827088,0.0407192,0.0182541,0.020714,,-100
-174.75,-43.25,554,1,80.5681686,4.6891193,1.7528702,0.0578997,0.0246206,0.019966,,-100
-174.75,-42.75,554,1,80.5069122,4.7808838,1.8180705,0.061607,0.0241755,0.0161323,,-100
-174.75,-42.25,554,1,81.39888,4.8415842,1.690243,0.059839,0.0176183,0.0122199,,-100
-174.75,48.75,959,1,113.3371582,1.7816609,0.9090245,0.1574693,0.0282184,0.0136489,,-100
-174.75,49.25,959,1,113.4954529,1.724277,0.9009671,0.1390636,0.0296132,0.0157428,,-100
-174.75,49.75,959,1,109.9298325,1.6723987,0.8511751,0.1447982,0.0290647,0.0223689,,-100
-174.75,50.25,959,1,110.2789688,1.6721554,0.8535549,0.1304542,0.0203309,0.0141041,,-100
-174.75,50.75,959,1,107.8585892,1.7826769,0.873639,0.115461,0.0330676,0.0126539,,-100
-174.75,51.25,959,1,109.2391663,1.7126487,0.8509539,0.1193363,0.0231829,0.0142648,,-100
-174.75,51.75,959,1,110.8452682,1.6353593,0.8780347,0.13337,0.0159198,,,-100
-174.75,54.25,959,1,109.2809296,1.6484058,0.8542051,0.1000919,0.0205203,,,-100
-174.75,54.75,959,1,112.9516373,1.5442485,0.8090792,0.0765284,0.0194409,,,-100
-174.75,55.25,959,1,110.8600235,1.5642266,0.7418064,0.0975511,0.0289955,0.0145248,,-100
-174.75,55.75,959,1,112.9261703,1.5453477,0.7566391,0.0926364,0.0212266,0.0126787,,-100
-174.75,60.25,959,1,124.6415634,,,,,,,-50
-174.75,60.75,959,1,,,,,,,,-50
-174.75,61.25,649,1,,,,,,,,-50
-174.75,61.75,649,1,,,,,,,,-50
-174.75,62.25,649,1,,,,,,,,-50
-174.75,62.75,649,1,,,,,,,,-50
-174.75,63.25,649,1,,,,,,,,-50
-174.75,63.75,649,1,,,,,,,,-50
-174.75,64.25,649,1,,,,,,,,-20
-174.75,64.75,649,1,,,,,,,,5
-174.75,66.75,913,1,,,,,,,,5
-174.75,67.75,913,1,,,,,,,,-30
-174.75,68.25,913,1,,,,,,,,-30
-174.75,68.75,913,1,,,,,,,,-50
-174.75,69.25,913,1,,,,,,,,-50
-174.75,69.75,913,1,,,,,,,,-50
-174.75,70.25,913,1,,,,,,,,-50
-174.25,-47.75,554,1,75.9408569,2.8457246,1.0653352,0.0431922,0.0269254,,,-100
-174.25,-47.25,554,1,74.4280853,3.0520833,1.1583564,0.0301976,0.0268933,,,-100
-174.25,-46.75,554,1,74.4280853,3.21416,1.2818884,0.0405794,0.0168189,,,-100
-174.25,-46.25,554,1,79.8752441,3.5234544,1.4113039,0.0373219,0.0256937,0.0131996,,-100
-174.25,-45.75,554,1,79.8752441,3.8066242,1.479135,0.0514779,0.0171559,0.0161265,,-100
-174.25,-45.25,554,1,84.3882599,4.073874,1.6169184,0.0455383,0.026577,0.0186473,,-100
-174.25,-44.75,554,1,84.3882599,4.1521916,1.6956689,0.0590976,0.0173577,0.0193742,,-100
-174.25,-44.25,554,1,81.7204514,4.2575278,1.6502467,0.0366815,0.027027,0.0197463,,-100
-174.25,-43.75,554,1,81.7204514,4.4758677,1.7510964,0.0652144,0.0278095,0.0193642,,-100
-174.25,-43.25,554,1,80.5681686,4.7484498,1.7950401,0.0599426,0.0171964,0.0179187,,-100
-174.25,-42.75,554,1,80.5681686,4.872961,1.7519748,0.0694311,0.0297918,0.0155519,,-100
-174.25,-42.25,554,1,81.39888,4.9879999,1.8582106,0.0463031,0.0173811,,,-100
-174.25,48.75,959,1,113.3371582,1.7660875,0.9681681,0.1844638,0.027764,0.0121453,,-100
-174.25,49.25,959,1,113.3371582,1.7793298,0.9237739,0.1399584,0.0306868,0.0146982,,-100
-174.25,49.75,959,1,109.9298325,1.7499096,0.8099957,0.1537973,0.0367024,0.0142181,,-100
-174.25,50.25,959,1,109.9298325,1.7516367,0.853263,0.1188303,0.0353885,0.0169751,,-100
-174.25,50.75,959,1,107.8585892,1.7776934,0.88561,0.1391439,0.0380544,0.017117,,-100
-174.25,51.25,959,1,107.8585892,1.750657,0.8793069,0.120899,0.0246613,0.0132783,,-100
-174.25,51.75,959,1,110.8452682,1.7439964,0.8635364,0.1259526,0.0230547,0.0133498,,-50
-174.25,52.25,959,1,110.8452682,1.6866009,0.7703613,0.1161359,0.0249383,0.0127541,,-100
-174.25,54.25,959,1,111.2184982,1.7398916,0.8610561,0.0943513,0.0209545,0.0138241,,-100
-174.25,54.75,959,1,112.9516373,1.6709075,0.8313895,0.0789828,0.0157237,,,-100
-174.25,55.25,959,1,112.9516373,1.6781863,0.7423522,0.0881501,0.02098,,,-100
-174.25,55.75,959,1,112.9261703,1.626792,0.7713833,0.0881382,0.0207912,,,-100
-174.25,61.25,959,1,,,,,,,,-50
-174.25,61.75,649,1,,,,,,,,-50
-174.25,62.25,649,1,,,,,,,,-50
-174.25,62.75,649,1,,,,,,,,-50
-174.25,63.25,649,1,,,,,,,,-50
-174.25,63.75,649,1,,,,,,,,-50
-174.25,64.25,649,1,,,,,,,,5
-174.25,66.75,913,1,,,,,,,,-10
-174.25,67.25,913,1,,,,,,,,-30
-174.25,67.75,913,1,,,,,,,,-30
-174.25,68.25,913,1,,,,,,,,-30
-174.25,68.75,913,1,,,,,,,,-50
-174.25,69.25,913,1,,,,,,,,-50
-174.25,69.75,913,1,,,,,,,,-50
-174.25,70.25,913,1,,,,,,,,-50
-174.25,70.75,913,1,,,,,,,,-50
-173.75,-47.25,554,1,71.6151276,3.0586309,1.1830592,0.0352445,0.0266936,,,-100
-173.75,-46.75,554,1,74.4280853,3.2505896,1.2502497,0.0374302,0.0272941,,,-100
-173.75,-46.25,554,1,77.2776718,3.5890355,1.4163811,0.0417823,0.0270874,0.0121533,,-100
-173.75,-45.75,554,1,79.8752441,3.8148603,1.5639355,0.0374462,0.0269675,0.0140516,,-100
-173.75,-45.25,554,1,82.0778732,3.8125169,1.6662627,0.027975,0.0283644,0.0156138,,-100
-173.75,-44.25,554,1,80.7676468,4.4868464,1.8149614,0.0484977,0.0289835,0.0179228,,-100
-173.75,-43.75,554,1,81.7204514,4.5955224,1.7693913,0.0357063,0.0279329,0.0174868,,-100
-173.75,-43.25,554,1,79.8671417,4.7937541,1.8704362,0.054225,0.0251979,0.0163678,,-100
-173.75,-42.75,554,1,80.5681686,4.941855,1.7515944,0.0585353,0.0168947,0.0128092,,-100
-173.75,-42.25,554,1,80.0299683,4.8093119,1.7943047,0.0493801,0.0193764,,,-100
-173.75,48.75,959,1,112.6480865,1.7023101,0.8649517,0.1950322,0.0442951,0.0142115,,-100
-173.75,49.25,959,1,113.3371582,1.735823,0.867524,0.1574157,0.0263959,0.0155622,,-100
-173.75,49.75,959,1,109.4038467,1.7374691,0.8183441,0.1357321,0.0250304,0.019597,,-100
-173.75,50.25,959,1,109.9298325,1.7315799,0.870679,0.1200775,0.028026,0.0133698,,-100
-173.75,50.75,959,1,106.8885498,1.7449472,0.914651,0.1326158,0.0282343,0.0137539,,-100
-173.75,51.25,959,1,107.8585892,1.7966243,0.9024136,0.1447232,0.0240786,,,-100
-173.75,51.75,959,1,111.1839294,1.8038454,0.8241866,0.1221438,0.0203432,0.012816,,-100
-173.75,52.25,959,1,110.8452682,1.7312286,0.7562286,0.0883032,0.0232504,0.0131713,,-100
-173.75,54.25,959,1,111.2184982,1.8000288,0.8850349,0.1135215,0.023987,0.0122519,,-100
-173.75,54.75,959,1,114.6093674,1.840855,0.8453977,0.0996584,0.0178227,0.0128079,,-100
-173.75,55.25,959,1,112.9516373,1.7923136,0.7319552,0.0824247,0.0215331,,,-100
-173.75,55.75,959,1,114.730545,1.6648035,0.7503196,0.0853534,0.0214953,,,-100
-173.75,61.25,959,1,,,,,,,,-50
-173.75,61.75,959,1,,,,,,,,-50
-173.75,62.25,649,1,,,,,,,,-50
-173.75,62.75,649,1,,,,,,,,-50
-173.75,63.25,649,1,,,,,,,,-50
-173.75,63.75,649,1,,,,,,,,-50
-173.75,64.25,649,1,,,,,,,,5
-173.75,67.25,913,1,,,,,,,,-30
-173.75,67.75,913,1,,,,,,,,-30
-173.75,68.25,913,1,,,,,,,,-30
-173.75,68.75,913,1,,,,,,,,-50
-173.75,69.25,913,1,,,,,,,,-50
-173.75,69.75,913,1,,,,,,,,-50
-173.75,70.25,913,1,,,,,,,,-30
-173.75,70.75,913,1,,,,,,,,-30
-173.25,-47.25,554,1,71.6151276,3.17819,1.1907412,0.0443789,0.027474,,,-100
-173.25,-46.75,554,1,71.6151276,3.3346288,1.3248194,0.0368339,0.0271767,,,-100
-173.25,-46.25,554,1,77.2776718,3.5970728,1.475998,0.0397547,0.0180265,,,-100
-173.25,-45.75,554,1,77.2776718,3.7880144,1.5819434,0.0355832,0.0275758,0.0125706,,-100
-173.25,-45.25,554,1,82.0778732,4.1139321,1.6648663,0.0333137,0.0318394,0.0142765,,-100
-173.25,-44.25,554,1,80.7676468,4.6353655,1.8087139,0.0548815,0.0263528,0.0149868,,-100
-173.25,-43.75,554,1,80.7676468,4.7818408,1.8950775,0.0517464,0.0247207,0.0151019,,-100
-173.25,-43.25,554,1,79.8671417,4.9121242,1.8574679,0.0562688,0.0265232,0.014919,,-100
-173.25,-42.75,554,1,79.8671417,4.9219594,1.8652016,0.0463794,0.0257358,0.0134484,,-100
-173.25,-42.25,554,1,80.0299683,5.0946612,1.935094,0.0512724,0.0227044,,,-100
-173.25,48.75,959,1,112.6480865,1.7037472,0.8349562,0.1694469,0.0436828,0.0142844,,-100
-173.25,49.25,959,1,112.6480865,1.7746081,0.8052508,0.139795,0.0211321,0.0128324,,-100
-173.25,49.75,959,1,109.4038467,1.7577052,0.8053977,0.1215041,0.025155,0.0143762,,-100
-173.25,50.25,959,1,109.4038467,1.7040733,0.8153851,0.1132775,0.0358061,0.0129181,,-100
-173.25,50.75,959,1,106.8885498,1.6962668,0.8269669,0.1266203,0.0311288,0.0187939,,-100
-173.25,51.25,959,1,106.8885498,1.6906421,0.8193945,0.1402396,0.0264529,0.0120586,,-100
-173.25,52.25,959,1,111.1839294,1.8040627,0.730398,0.1102266,0.0246531,0.0140576,,-100
-173.25,54.25,959,1,112.7438507,1.7946154,0.82261,0.1050032,0.0229232,,,-100
-173.25,54.75,959,1,114.6093674,1.8355908,0.760532,0.1067659,0.0170146,,,-100
-173.25,59.25,959,1,132.6759033,1.259745,0.5814217,0.0658768,0.0180476,,,-50
-173.25,59.75,959,1,132.6759033,0.9771405,0.3830255,0.0354423,0.0174128,,,-50
-173.25,61.25,959,1,,,,,,,,-50
-173.25,61.75,959,1,,,,,,,,-50
-173.25,62.25,649,1,,,,,,,,-50
-173.25,62.75,649,1,,,,,,,,-50
-173.25,63.25,649,1,,,,,,,,-50
-173.25,63.75,649,1,,,,,,,,-20
-173.25,64.25,649,1,,,,,,,,5
-173.25,67.25,913,1,,,,,,,,-30
-173.25,67.75,913,1,,,,,,,,-30
-173.25,68.25,913,1,,,,,,,,-30
-173.25,68.75,913,1,,,,,,,,-50
-173.25,69.25,913,1,,,,,,,,-50
-173.25,69.75,913,1,,,,,,,,-30
-173.25,70.25,913,1,,,,,,,,-30
-173.25,70.75,913,1,,,,,,,,-30
-173.25,71.25,913,1,,,,,,,,-50
-172.75,-46.25,554,1,75.1852341,3.7080617,1.5075231,0.0561887,0.0272482,,,-100
-172.75,-45.25,554,1,77.4178848,4.1809855,1.6410168,0.0574499,0.0273192,0.0127392,,-100
-172.75,-44.75,554,1,82.0778732,4.5046077,1.835381,0.0532557,0.0248785,0.013535,,-100
-172.75,-44.25,554,1,77.1274719,4.7121725,1.8037032,0.0584301,0.0241565,0.0135278,,-100
-172.75,-43.75,554,1,80.7676468,4.7091317,1.8905464,0.0626434,0.0223138,0.0131404,,-100
-172.75,-43.25,554,1,77.6941986,4.9464121,1.9739685,0.0489605,0.0220689,0.0119525,,-100
-172.75,-42.75,554,1,79.8671417,5.0910139,2.0053151,0.0581611,0.0249978,,,-100
-172.75,-42.25,554,1,78.3993073,5.2639608,2.0368364,0.0658351,0.0209116,,,-100
-172.75,48.75,959,1,112.0294724,1.7246082,0.8603712,0.127417,0.043678,0.0167049,,-100
-172.75,49.25,959,1,112.6480865,1.754557,0.8049973,0.0990006,0.0284584,0.0153476,,-100
-172.75,49.75,959,1,109.2802505,1.7678348,0.8179634,0.1137462,0.0260707,0.013369,,-100
-172.75,50.25,959,1,109.4038467,1.741502,0.8289468,0.1155882,0.0308775,0.0167092,,-100
-172.75,50.75,959,1,106.9038315,1.7177505,0.7884541,0.1015145,0.0408604,,,-100
-172.75,51.25,959,1,106.8885498,1.6946872,0.813132,0.1383971,0.0264852,,,-100
-172.75,54.25,959,1,112.7438507,1.8192755,0.7961926,0.0989523,0.0215401,,,-100
-172.75,54.75,959,1,116.2135849,1.8367995,0.7358873,0.1108717,0.0191861,,,-100
-172.75,59.25,959,1,132.6759033,1.2431754,0.5455139,0.0585831,0.0190221,,,-50
-172.75,59.75,959,1,132.6759033,0.9553091,0.381811,0.0342799,0.0176603,0.0119728,,-50
-172.75,61.25,959,1,,,,,,,,-50
-172.75,61.75,959,1,,,,,,,,-50
-172.75,62.25,649,1,,,,,,,,-50
-172.75,62.75,649,1,,,,,,,,-50
-172.75,63.25,649,1,,,,,,,,-50
-172.75,63.75,649,1,,,,,,,,-20
-172.75,64.25,649,1,,,,,,,,5
-172.75,67.25,913,1,,,,,,,,-30
-172.75,67.75,913,1,,,,,,,,-30
-172.75,68.25,913,1,,,,,,,,-50
-172.75,68.75,913,1,,,,,,,,-50
-172.75,69.25,913,1,,,,,,,,-50
-172.75,69.75,913,1,,,,,,,,-30
-172.75,70.25,913,1,,,,,,,,-20
-172.75,70.75,913,1,,,,,,,,-30
-172.75,71.25,913,1,,,,,,,,-50
-172.75,71.75,913,1,,,,,,,,-50
-172.75,72.25,913,1,,,,,,,,-50
-172.25,-46.75,554,1,71.3921432,3.6076512,1.4632111,0.0381359,0.028464,,,-100
-172.25,-45.75,554,1,75.1852341,4.0544076,1.4705127,0.0224562,0.0323943,,,-100
-172.25,-45.25,554,1,77.4178848,4.2860541,1.6478493,0.039195,0.0276018,,,-100
-172.25,-44.75,554,1,77.4178848,4.4858079,1.8669147,0.0345226,0.026335,,,-100
-172.25,-44.25,554,1,77.1274719,4.6092472,1.8326875,0.0617703,0.0243,0.0123577,,-100
-172.25,-43.75,554,1,77.1274719,4.6780639,1.9456165,0.0712042,0.0218594,0.0121442,,-100
-172.25,-43.25,554,1,77.6941986,5.0236659,2.0999358,0.0650799,0.0224446,,,-100
-172.25,-42.75,554,1,77.6941986,5.2156711,2.0420692,0.0799596,0.0211443,,,-100
-172.25,-42.25,554,1,78.3993073,5.2605491,2.0643013,0.077967,0.0205465,,,-100
-172.25,48.75,959,1,112.0294724,1.6847216,0.8665355,0.1226985,0.0270118,0.0166825,,-100
-172.25,49.25,959,1,112.0294724,1.6647302,0.8269166,0.1302043,0.0373783,0.0161496,,-100
-172.25,49.75,959,1,109.2802505,1.7443137,0.8303053,0.1248104,0.0295849,,,-100
-172.25,51.25,959,1,106.9038315,1.6850915,0.8151975,0.1140213,0.0369674,0.0137841,,-100
-172.25,51.75,959,1,112.6002045,1.6723236,0.7679372,0.1172532,0.0291784,0.0127929,,-100
-172.25,59.25,959,1,139.8721161,1.3121042,0.5087951,0.0527616,0.0174589,,,-50
-172.25,59.75,959,1,139.8721161,1.0095274,0.3382012,0.040457,0.0162141,,,-50
-172.25,60.25,959,1,139.8721161,,,,,,,-50
-172.25,61.25,959,1,,,,,,,,-50
-172.25,61.75,959,1,,,,,,,,-50
-172.25,62.25,959,1,,,,,,,,-50
-172.25,64.75,649,1,,,,,,,,1
-172.25,65.75,649,1,,,,,,,,5
-172.25,67.25,913,1,,,,,,,,-30
-172.25,67.75,913,1,,,,,,,,-30
-172.25,68.25,913,1,,,,,,,,-50
-172.25,68.75,913,1,,,,,,,,-50
-172.25,69.25,913,1,,,,,,,,-50
-172.25,69.75,913,1,,,,,,,,-30
-172.25,70.25,913,1,,,,,,,,-30
-172.25,70.75,913,1,,,,,,,,-30
-172.25,71.25,913,1,,,,,,,,-50
-172.25,71.75,913,1,,,,,,,,-50
-172.25,72.25,913,1,,,,,,,,-50
-171.75,-45.25,554,1,74.6112289,4.142396,1.7044343,0.0258774,0.0282938,,,-100
-171.75,-44.75,554,1,77.4178848,4.5012007,1.8526167,0.0318519,0.0268264,,,-100
-171.75,-44.25,554,1,74.8529434,4.6634955,1.8417746,0.0584475,0.0227406,,,-100
-171.75,-43.75,554,1,77.1274719,4.8830194,1.9529501,0.0647418,0.0214927,,,-100
-171.75,-43.25,554,1,76.2893219,5.0700011,2.1105096,0.0719131,0.0210728,,,-100
-171.75,-42.75,554,1,77.6941986,5.2882299,2.0866473,0.0840182,0.0215488,,,-100
-171.75,48.75,959,1,111.8005447,1.7103258,0.8872744,0.1382767,0.0273757,0.0148455,,-100
-171.75,49.25,959,1,112.0294724,1.7270061,0.8603644,0.1578563,0.0334591,0.0144194,,-100
-171.75,49.75,959,1,109.5913696,1.7584389,0.8300187,0.1450462,0.0354518,0.0177334,,-100
-171.75,51.25,959,1,106.9038315,1.7641302,0.8083605,0.1219605,0.0322707,0.013649,,-100
-171.75,51.75,959,1,114.9675598,1.6780157,0.8039504,0.1208144,0.0285291,0.0129021,,-100
-171.75,59.25,959,1,139.8721161,1.3517452,0.5159199,0.0578547,0.0182134,0.0121094,,-50
-171.75,59.75,959,1,139.8721161,1.0490781,0.3124806,0.0432693,0.0149009,,,-50
-171.75,60.25,959,1,149.404953,,,,,,,-50
-171.75,60.75,959,1,,,,,,,,-50
-171.75,61.25,959,1,,,,,,,,-50
-171.75,61.75,959,1,,,,,,,,-30
-171.75,62.25,959,1,,,,,,,,-30
-171.75,64.75,649,1,,,,,,,,-20
-171.75,65.25,649,1,,,,,,,,5
-171.75,67.25,913,1,,,,,,,,-30
-171.75,67.75,913,1,,,,,,,,-30
-171.75,68.25,913,1,,,,,,,,-50
-171.75,68.75,913,1,,,,,,,,-50
-171.75,69.25,913,1,,,,,,,,-50
-171.75,69.75,913,1,,,,,,,,-30
-171.75,70.25,913,1,,,,,,,,-30
-171.75,70.75,958,1,,,,,,,,-30
-171.75,71.25,958,1,,,,,,,,-50
-171.75,71.75,913,1,,,,,,,,-50
-171.25,-45.75,554,1,74.1674423,3.971365,1.6153601,0.050678,0.0286543,0.0123144,,-100
-171.25,-44.25,554,1,74.8529434,4.6244187,1.8726912,0.0383795,0.0220527,,,-100
-171.25,-43.75,554,1,74.8529434,5.0050693,1.8412223,0.0544414,0.0252702,,,-100
-171.25,48.75,959,1,111.8005447,1.8206503,0.9522539,0.1791167,0.0299403,0.0122016,,-100
-171.25,49.25,959,1,111.8005447,1.7767377,0.989606,0.1876014,0.027802,0.0127907,,-100
-171.25,49.75,959,1,109.5913696,1.7528454,0.9247881,0.179802,0.0329134,0.0148239,,-100
-171.25,53.25,959,1,112.8822556,1.7967021,0.7912043,0.1088561,0.0189419,,,-100
-171.25,53.75,959,1,115.0395813,1.8252108,0.8038449,0.0943514,0.0233792,,,-100
-171.25,54.25,959,1,115.0395813,1.7973903,0.7885264,0.1152164,0.0228862,0.0136595,,-100
-171.25,54.75,959,1,117.9653473,1.7611769,0.7616221,0.1224239,0.0285062,0.0161056,,-100
-171.25,59.25,959,1,149.404953,1.3716176,0.5441703,0.067728,0.0165987,,,-50
-171.25,59.75,959,1,149.404953,1.0939856,0.3315151,0.0419077,0.0191008,,,-50
-171.25,61.25,959,1,,,,,,,,-50
-171.25,61.75,959,1,,,,,,,,-30
-171.25,62.25,959,1,,,,,,,,-30
-171.25,63.25,959,1,,,,,,,,-20
-171.25,63.75,959,1,,,,,,,,-30
-171.25,64.75,649,1,,,,,,,,-30
-171.25,65.25,649,1,,,,,,,,5
-171.25,67.25,913,1,,,,,,,,-30
-171.25,67.75,913,1,,,,,,,,-50
-171.25,68.25,913,1,,,,,,,,-50
-171.25,68.75,913,1,,,,,,,,-50
-171.25,69.25,913,1,,,,,,,,-50
-171.25,69.75,913,1,,,,,,,,-30
-171.25,70.25,913,1,,,,,,,,-30
-171.25,70.75,958,1,,,,,,,,-30
-171.25,71.25,958,1,,,,,,,,-50
-171.25,71.75,958,1,,,,,,,,-50
-170.75,48.75,959,1,111.9778214,1.8038979,0.9569266,0.1671035,0.0211382,0.0129404,,-100
-170.75,49.25,959,1,111.8005447,1.7667072,0.9798011,0.1820944,0.0223216,0.0134212,,-100
-170.75,49.75,959,1,110.1863937,1.7835438,0.9470253,0.1656301,0.0335718,,,-100
-170.75,53.75,959,1,116.3286438,1.8146915,0.7848932,0.1141241,0.0217965,,,-100
-170.75,54.25,959,1,115.0395813,1.7667089,0.7439225,0.1035891,0.0264034,0.0127824,,-100
-170.75,54.75,959,1,119.977356,1.8381298,0.7647601,0.1118698,0.0201083,,,-100
-170.75,59.25,959,1,149.404953,1.4449615,0.528038,0.0581351,0.0191214,,,-50
-170.75,59.75,959,1,149.404953,1.0904191,0.3434941,0.0417572,0.0194841,,,-50
-170.75,61.25,959,1,,,,,,,,-30
-170.75,61.75,959,1,,,,,,,,-30
-170.75,62.25,959,1,,,,,,,,-30
-170.75,64.75,649,1,,,,,,,,-30
-170.75,65.25,649,1,,,,,,,,5
-170.75,65.75,649,1,,,,,,,,5
-170.75,66.75,913,1,,,,,,,,-30
-170.75,67.25,913,1,,,,,,,,-30
-170.75,67.75,913,1,,,,,,,,-50
-170.75,68.25,913,1,,,,,,,,-50
-170.75,68.75,913,1,,,,,,,,-50
-170.75,69.25,913,1,,,,,,,,-50
-170.75,69.75,913,1,,,,,,,,-20
-170.75,70.25,958,1,,,,,,,,-30
-170.75,70.75,958,1,,,,,,,,-30
-170.75,71.25,958,1,,,,,,,,-50
-170.75,71.75,958,1,,,,,,,,-50
-170.25,49.25,959,1,111.9778214,1.8119801,0.9452833,0.1593954,0.0254967,0.0132088,,-100
