Unit_ID,Unit_Name,Unit_name_local_script,Fuel_type,Unit_type,Country_Area,Subnational_unit__province__state_,Latitude,Longitude,Location_accuracy,Status,Status_year,Discovery_year,FID_Year,Production_start_year,Operator,Owner,Parent,Onshore_Offshore,Production_Type,Basin,Concession___block,Project_or_complex,Government_unit_ID,Wiki_URL,TS,Cat_1,Cat_2,Cat_3,Cat_4,Cat_5,Bathymetry_class,Bathymetry_GEBCO_1km
OG0001947,Chiswick,,oil and gas,field,United Kingdom,,53.94057022,2.727797936,exact,operating,2024,1984,2006,2007,Spirit Energy,Spirit Energy (100%),Centrica PLC (100%),Offshore,Conventional,,049/4a,,P1186,https://www.gem.wiki/Chiswick_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-30,-39
OG0001949,Clair Phase 1,,oil and gas,field,United Kingdom,,60.6757,-2.5593,exact,operating,2023,1977,2001,2005,BP Exploration Operating Company,BP (45.1%);Harbour Energy (7.5%);Chevron (19.4%);Shell UK Limited (28%),BP P.L.C. (45.1%);BASF SE (4.1%);LetterOne Holdings (3%);Chevron (19.4%);Shell plc (28%),Offshore,Conventional,,206/8a,Clair,,https://www.gem.wiki/Clair_Phase_1_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-100,-137
OG0001950,Clair Ridge,,oil and gas,field,United Kingdom,,60.6757,-2.5593,exact,operating,2024,1977,2011,2018,BP Exploration Operating Company,BP (45.1%);Harbour Energy (7.5%);Chevron (19.4%);Shell UK Limited (28%),BP P.L.C. (45.1%);BASF SE (4.1%);LetterOne Holdings (3%);Chevron (19.4%);Shell plc (28%),Offshore,Conventional,,206/8a,Clair,,https://www.gem.wiki/Clair_Ridge_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-100,-137
OG0001951,Clapham,,oil and gas,field,United Kingdom,,57.2294652,0.64083674,exact,operating,2024,1999,2002,2003,Dana Petroleum Limited,Dana Petroleum (100%),Korea National Oil Corporation (100%),Offshore,Conventional,,021/24,,P21,https://www.gem.wiki/Clapham_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-50,-83
OG0001952,Claymore,,oil and gas,field,United Kingdom,,58.45651706,-0.248623999,exact,operating,2024,1974,1977,1977,Repsol Resources Uk,Dana Petroleum (8%);Repsol Delta Limited (10%);Transworld Petroleum (U.K.) Limited (18%);Repsol North Sea Limited (37%);Repsol Resources Uk (13%),Korea National Oil Corporation (8%);Repsol SA (10%);Transworld Petroleum (U.K.) Limited (18%);Repsol SA (37%);Repsol SA (37%);Repsol SA (13%),Offshore,Conventional,,,,P249,https://www.gem.wiki/Claymore_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-100,-112
OG0001954,Clipper North,,oil and gas,field,United Kingdom,,53.45473646,1.734634699,exact,operating,2024,1983,,1990,Shell Plc,Esso (50%);Shell UK Limited (50%),ExxonMobil (50%);Shell plc (50%),Offshore,Conventional,,,,P465,https://www.gem.wiki/Clipper_North_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-20,-20
OG0001955,Clipper South,,oil and gas,field,United Kingdom,,53.40546621,1.765661548,exact,operating,2024,1983,2011,2012,Ineos Industries,INEOS Oil and Gas UK (100%),INEOS (100%),Offshore,Conventional,,48/19a,,P1909,https://www.gem.wiki/Clipper_South_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-20,-24
OG0001958,Columba B/D,,oil and gas,field,United Kingdom,,60.82932455,1.438992876,exact,operating,2023,,,1996,Cnr International,CNR International (94.4%);Ithaca Energy (5.6%),Canadian Natural Resources (94.4%);Ithaca Energy (5.6%),Offshore,Conventional,,,,,https://www.gem.wiki/Columba_B/D_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-100,-135
OG0001961,Conwy,,oil and gas,field,United Kingdom,,53.62765154,-3.673176073,exact,operating,2024,2009,2012,2016,Ithaca Energy (UK) Limited,Ithaca Energy (UK) Limited (100%),Ithaca Energy (100%),Offshore,Conventional,,110/12,,P1476,https://www.gem.wiki/Conwy_Oil_and_Gas_Field_(United_Kingdom),0.7416627,0.3566408,0.0337731,,,,-30,-33
OG0001962,Cook,,oil and gas,field,United Kingdom,,57.36440706,0.82245549,exact,operating,2024,1983,1999,2000,Ithaca Energy,Hibiscus Petroleum Berhad (19.3%);Ithaca Energy (61.4%);Ping Petroleum Uk Plc (19.3%),Hibiscus Petroleum Berhad (19.3%);Ithaca Energy (61.4%);Dagang NeXchange Berhad (17.4%),Offshore,Conventional,,021/20a,,P185,https://www.gem.wiki/Cook_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-50,-89
OG0001967,Crathes,,oil and gas,field,United Kingdom,,57.58402873,0.396832066,exact,operating,2024,2011,2015,2016,Enquest Plc,Enquest Plc (50%);Waldorf Production UK Ltd. (50%),Enquest PLC (50%);Waldorf Production UK Ltd. (50%);Waldorf Production UK Ltd. (50%),Offshore,Conventional,,21/13a,,P1617,https://www.gem.wiki/Crathes_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-50,-91
OG0001969,Culzean,,oil and gas,field,United Kingdom,,57.18519493,1.906314385,exact,operating,2024,2008,2015,2019,Totalenergies Upstream Uk Limited,TotalEnergies (50%);BP (32%);JX Nippon (18%),TotalEnergies (50%);BP P.L.C. (32%);ENEOS Group (18%),Offshore,Conventional,,022/25a,Culzean,P111,https://www.gem.wiki/Culzean_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-50,-86
OG0001972,Cutter,,oil and gas,field,United Kingdom,,53.70665536,2.643640712,exact,operating,2024,1994,2005,2006,Shell Plc,Esso (53%);Shell UK Limited (47%),ExxonMobil (53%);Shell plc (47%),Offshore,Conventional,,049/09a,,P523,https://www.gem.wiki/Cutter_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-20,-31
OG0001973,Cygnus,,oil and gas,field,United Kingdom,,54.56907179,2.223496731,exact,operating,2024,1988,2012,2016,Ithaca Energy (UK) Limited,Ithaca Energy (UK) Limited (38.8%);Spirit Energy (61.3%),Ithaca Energy (38.8%);Centrica PLC (61.3%),Offshore,Conventional,,2044-12-01,Cygnus,P1055,https://www.gem.wiki/Cygnus_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-10,-19
OG0001979,Devenick,,oil and gas,field,United Kingdom,,59.17283303,1.629015916,exact,operating,2024,1983,2010,2012,Taqa Europa B.V.,INEOS E&P UK Limited (11%);TAQA Energy B.V. (89%),INEOS (11%);TAQA (Abu Dhabi National Energy Company PJSC) (89%),Offshore,Conventional,,009/24b,,P338,https://www.gem.wiki/Devenick_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-100,-114
OG0001984,Douglas,,oil and gas,field,United Kingdom,,53.53230403,-3.568056562,exact,operating,2024,1990,1993,1996,Ithaca Energy (UK) Limited,Ithaca Energy (UK) Limited (100%),Ithaca Energy (100%),Offshore,Conventional,,110/13,,P710,https://www.gem.wiki/Douglas_Oil_and_Gas_Field_(United_Kingdom),0.7210826,0.3233642,0.0299914,,,,-20,-28
OG0001985,Douglas West,,oil and gas,field,United Kingdom,,53.52681102,-3.588297698,exact,operating,2024,1997,2002,2003,Ithaca Energy (UK) Limited,Ithaca Energy (UK) Limited (100%),Ithaca Energy (100%),Offshore,Conventional,,110/13b,,P710,https://www.gem.wiki/Douglas_West_Oil_and_Gas_Field_(United_Kingdom),0.7210826,0.3233642,0.0299914,,,,-20,-30
OG0001989,Dunbar,,oil and gas,field,United Kingdom,,60.61003789,1.658859196,exact,operating,2024,1973,1992,1994,Totalenergies Upstream Uk Limited,TotalEnergies E&P UK (100%),TotalEnergies (100%),Offshore,Conventional,,003/14a,,P284,https://www.gem.wiki/Dunbar_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-100,-140
OG0001994,Edradour,,oil and gas,field,United Kingdom,,60.93370278,-2.227708095,exact,operating,2024,2011,2015,2017,Totalenergies Upstream Uk Limited,TotalEnergies E&P UK (60%);DONG E&P UK Limited (20%);SSE E&P UK Limited (20%),TotalEnergies (60%);INEOS (20%);SSE PLC (20%),Offshore,Conventional,,206/4,,P1453,https://www.gem.wiki/Edradour_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-100,-296
OG0001997,Elgin,,oil and gas,field,United Kingdom,,57.00273323,1.851933717,exact,operating,2024,1991,1997,2001,Totalenergies Upstream Uk Limited,TotalEnergies (25.7%);Ithaca Energy (UK) Limited (21.7%);Harbour Energy Plc (19.3%);EF Oil & Gas Ltd (10.4%);other (22.9%),TotalEnergies (25.7%);Ithaca Energy (21.7%);EF Oil & Gas Ltd (10.4%),Offshore,Conventional,,022/30c,Elgin-Franklin,P666,https://www.gem.wiki/Elgin_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-50,-91
OG0001998,Elgin-Franklin,,oil and gas,complex,United Kingdom,,56.9747,1.8542,exact,operating,2020,1986,1997,2001,TotalEnergies,TotalEnergies (25.7%);Ithaca Energy (UK) Limited (21.7%);Harbour Energy Plc (19.3%);EF Oil & Gas Ltd (10.4%);other (22.9%),TotalEnergies (25.7%);Ithaca Energy (21.7%);EF Oil & Gas Ltd (10.4%),Offshore,Conventional,,,Elgin-Franklin,,https://www.gem.wiki/Elgin-Franklin_Oil_and_Gas_Complex_(United_Kingdom),,,,,,,-50,-91
OG0001999,Ellon,,oil and gas,field,United Kingdom,,60.60550866,1.815591119,exact,operating,2024,1973,1993,1994,Totalenergies Upstream Uk Limited,TotalEnergies E&P UK (100%),TotalEnergies (100%),Offshore,Conventional,,003/15,,P90,https://www.gem.wiki/Ellon_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-100,-134
OG0002001,Enoch,,oil and gas,field,United Kingdom,,58.6461659,1.518422846,exact,operating,2024,1985,,2007,Repsol Resources Uk,Repsol Sinopec Resources UK Limited (29.1%);Dana Petroleum (25.2%);DNO (14.5%);Equinor (11.8%);other (19.4%),Repsol SA (29.1%);Korea National Oil Corporation (25.2%);DNO ASA (14.5%);Equinor ASA (11.8%),Offshore,Conventional,,16/13a,,P219,https://www.gem.wiki/Enoch_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-100,-119
OG0002002,Enochdhu,,oil and gas,field,United Kingdom,,57.97810871,0.862503028,exact,operating,2024,2005,2013,2015,Harbour Energy Plc,Chrysaor (50%);Ithaca Energy (50%),Harbour Energy (50%);Ithaca Energy (50%),Offshore,Conventional,,21/5a,,P103,https://www.gem.wiki/Enochdhu_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-100,-141
OG0002005,Erskine,,oil and gas,field,United Kingdom,,57.03328074,2.052902916,exact,operating,2024,1987,1995,1997,Ithaca Energy,Ithaca Energy (50%);Harbour Energy (32%);Serica Energy PLC (18%),Ithaca Energy (50%);BASF SE (17.4%);LetterOne Holdings (12.7%);Serica Energy PLC (18%),Offshore,Conventional,,023/26a,,P57,https://www.gem.wiki/Erskine_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-50,-90
OG0002006,Everest,,oil and gas,field,United Kingdom,,57.74159527,1.808847151,exact,operating,2024,1982,1991,1993,Harbour Energy Plc,Harbour Energy (100%),BASF SE (54.5%);LetterOne Holdings (39.6%),Offshore,Conventional,,022/10a,,P66,https://www.gem.wiki/Everest_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-50,-88
OG0002010,Farragon,,oil and gas,field,United Kingdom,,58.16013481,1.515740941,exact,operating,2024,2003,2004,2005,Bp Exploration,Bp Exploration (80%);Cnooc Petroleum Farragon U.K. Limited (20%),BP P.L.C. (80%);CNOOC Limited (20%),Offshore,Conventional,,016/28,,P92,https://www.gem.wiki/Farragon_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-100,-106
OG0002013,Fleming,,oil and gas,field,United Kingdom,,57.97135384,1.816451225,exact,operating,2024,1982,1994,1997,Harbour Energy Plc,Chrysaor (100%),Harbour Energy (100%),Offshore,Conventional,,022/05b,,P591,https://www.gem.wiki/Fleming_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-50,-88
OG0002016,Forties,,oil and gas,field,United Kingdom,,57.73075083,0.918746826,exact,operating,2024,1970,1975,1975,Apache Corporation,Apache Corporation (97.1%);NEO Energy Production UK Limited (2.9%),APA Corporation (97.1%);NEO Energy Production UK Limited (2.9%),Offshore,Conventional,,,,P246,https://www.gem.wiki/Forties_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-100,-121
OG0002018,Franklin,,oil and gas,field,United Kingdom,,56.94681036,1.85434313,exact,operating,2024,1986,1997,2001,Totalenergies Upstream Uk Limited,TotalEnergies (25.7%);Ithaca Energy (UK) Limited (21.7%);Harbour Energy Plc (19.3%);EF Oil & Gas Ltd (10.4%);other (22.9%),TotalEnergies (25.7%);Ithaca Energy (21.7%);EF Oil & Gas Ltd (10.4%),Offshore,Conventional,,029/04b,Elgin-Franklin,P752,https://www.gem.wiki/Franklin_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-50,-91
OG0002019,Gadwall,,oil and gas,field,United Kingdom,,57.42960188,0.709598931,exact,operating,2024,1996,2004,2005,Enquest Plc,Dana Petroleum (50%);Enquest Plc (50%),Korea National Oil Corporation (50%);Enquest PLC (50%),Offshore,Conventional,,021/19,,P238,https://www.gem.wiki/Gadwall_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-50,-88
OG0002023,Galleon,,oil and gas,field,United Kingdom,,53.49056726,1.855520759,exact,operating,2024,1985,1992,1994,Shell Plc,Chrysaor (8%);Esso (84%);Spirit Energy (8%),Harbour Energy (8%);ExxonMobil (84%);Centrica PLC (8%),Offshore,Conventional,,048/20a,,P130,https://www.gem.wiki/Galleon_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-20,-21
OG0002025,Gannet A,,oil and gas,field,United Kingdom,,57.18255043,1.00233742,exact,operating,2024,1978,1989,1993,Shell Plc,NEO Energy (50%);Shell UK Limited (50%),HitecVision (50%);Shell plc (50%),Offshore,Conventional,,,Gannet,P13,https://www.gem.wiki/Gannet_A_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-50,-92
OG0002026,Gannet B,,oil and gas,field,United Kingdom,,57.1894286,0.913344459,exact,operating,2024,1982,1989,1992,Shell Plc,NEO Energy (50%);Shell UK Limited (50%),HitecVision (50%);Shell plc (50%),Offshore,Conventional,,021/25,Gannet,P13,https://www.gem.wiki/Gannet_B_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-50,-91
OG0002027,Gannet C,,oil and gas,field,United Kingdom,,57.15093546,0.94816729,exact,operating,2024,1982,1989,1992,Shell Plc,NEO Energy (50%);Shell UK Limited (50%),HitecVision (50%);Shell plc (50%),Offshore,Conventional,,,Gannet,P13,https://www.gem.wiki/Gannet_C_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-50,-95
OG0002028,Gannet D,,oil and gas,field,United Kingdom,,57.31507483,1.084717573,exact,operating,2024,1987,1989,1992,Shell Plc,NEO Energy (50%);Shell UK Limited (50%),HitecVision (50%);Shell plc (50%),Offshore,Conventional,,,Gannet,P13,https://www.gem.wiki/Gannet_D_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-50,-91
OG0002029,Gannet E,,oil and gas,field,United Kingdom,,57.08262655,0.831511246,exact,operating,2024,1982,1996,1998,Serica Energy,Serica Energy Chinook Limited (100%),Serica Energy PLC (100%),Offshore,Conventional,,021/30,Gannet,P13,https://www.gem.wiki/Gannet_E_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-50,-90
OG0002030,Gannet F,,oil and gas,field,United Kingdom,,57.07900528,0.970682915,exact,operating,2024,1969,1996,1997,Shell Plc,NEO Energy (50%);Shell UK Limited (50%),HitecVision (50%);Shell plc (50%),Offshore,Conventional,,021/30,Gannet,P13,https://www.gem.wiki/Gannet_F_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-50,-97
OG0002031,Gannet G,,oil and gas,field,United Kingdom,,57.23971947,1.021745739,exact,operating,2024,1998,1998,1999,Shell Plc,NEO Energy (50%);Shell UK Limited (50%),HitecVision (50%);Shell plc (50%),Offshore,Conventional,,022/21,Gannet,P13,https://www.gem.wiki/Gannet_G_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-50,-96
OG0002033,Garten,,oil and gas,field,United Kingdom,,59.48940564,1.573276007,exact,operating,2024,,,2018,Apache Corporation,Apache Corporation (100%),APA Corporation (100%),Offshore,Conventional,,,,P103,https://www.gem.wiki/Garten_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-100,-113
OG0002034,Glendronach,,oil and gas,field,United Kingdom,,60.889,-2.242,exact,discovered,2024,2018,,2025 (expected),TotalEnergies E&P UK,TotalEnergies E&P UK (60%);INEOS E&P UK Limited (20%);SSE E&P UK Limited (20%),TotalEnergies (60%);INEOS (20%);SSE PLC (20%),Offshore,Conventional,,206/4a,Greater Laggan Area,,https://www.gem.wiki/Glendronach_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-100,-197
OG0002035,Glenelg,,oil and gas,field,United Kingdom,,56.98819573,1.789497803,exact,operating,2024,1999,2004,2006,Totalenergies Upstream Uk Limited,TotalEnergies E&P UK (58.7%);Harbour Energy (33.3%);Ithaca Energy (UK) Limited (8%),TotalEnergies (58.7%);BASF SE (18.1%);LetterOne Holdings (13.2%);Ithaca Energy (8%),Offshore,Conventional,,029/04d,,P752,https://www.gem.wiki/Glenelg_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-50,-93
OG0002036,Glengorm,,oil and gas,field,United Kingdom,,57.1632,1.1068,exact,discovered,2022,2019,,2025 (expected),CNOOC Petroleum Europe Limited,CNOOC Limited (50%);TotalEnergies (25%);Energean (25%),CNOOC Limited (50%);TotalEnergies (25%);Energean (25%),Offshore,Conventional,,22/21c,,,https://www.gem.wiki/Glengorm_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-50,-86
OG0002037,Glenlivet,,oil and gas,field,United Kingdom,,61.0808801,-2.088258844,exact,operating,2024,2009,2015,2017,Totalenergies Upstream Uk Limited,TotalEnergies E&P UK (60%);DONG E&P UK Limited (20%);SSE E&P UK Limited (20%),TotalEnergies (60%);INEOS (20%);SSE PLC (20%),Offshore,Conventional,,214/30a,,P1195,https://www.gem.wiki/Glenlivet_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-100,-432
OG0002039,Godwin,,oil and gas,field,United Kingdom,,57.41693119,1.326217671,exact,operating,2024,2009,2012,2015,Repsol Resources Uk,Ithaca Energy (41%);Repsol Delta Limited (59%),Ithaca Energy (41%);Repsol SA (59%),Offshore,Conventional,,22/17,,P19,https://www.gem.wiki/Godwin_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-50,-90
OG0002040,Golden Eagle,,oil and gas,field,United Kingdom,,57.98522179,-0.924608061,exact,operating,2024,2006,2011,2014,Cnooc International,CNOOC Petroleum Europe Limited (36.5%);NEO Energy (31.6%);Suncor Energy UK Limited (26.7%);ONE-Dyas UK Limited (5.2%),CNOOC Limited (36.5%);HitecVision (31.6%);Suncor Energy Inc. (26.7%);ONE-Dyas B.V. (5.2%),Offshore,Conventional,,20-Jan,Golden Eagle,P300,https://www.gem.wiki/Golden_Eagle_Oil_and_Gas_Field_(United_Kingdom),,,,,,,-100,-114
