LON,LAT,EEZID,Potential_Farm_Location,MHW,TS_AEP,bathymetry_class,N_components,RiskScore
-45.75,58.75,304,1,36.3872528,1.3158468,-100,3,2.798022793
-45.75,59.25,304,1,32.0101013,1.0150269,-100,3,2.17890979
-45.75,59.75,304,1,32.0101013,3.0278389,-100,3,4.146230949
-45.75,60.25,304,1,36.3872528,NA,-50,2,5.116298229
-45.25,-54.75,239,1,38.103508,NA,-100,2,1.230468214
-45.25,-54.25,239,1,39.8754234,NA,-100,2,1.335507346
-45.25,-53.75,239,1,39.8754234,NA,-100,2,1.335507346
-45.25,-53.25,239,1,39.5634651,NA,-100,2,1.310792256
-45.25,-52.75,239,1,39.5634651,NA,-100,2,1.310792256
-45.25,-52.25,239,1,42.1716728,NA,-100,2,1.439928601
-45.25,-50.75,239,1,47.9228973,NA,-100,2,1.855142112
-45.25,57.25,304,1,25.6202354,1.8807576,-100,3,3.465330221
-45.25,57.75,304,1,26.1882248,1.7760705,-100,3,3.305917891
-45.25,58.25,304,1,26.1882248,1.4745708,-100,3,2.840038446
-45.25,58.75,304,1,36.3872528,1.2821276,-100,3,2.710284224
-45.25,59.25,304,1,36.3872528,1.0430689,-100,3,2.316078539
-45.25,59.75,304,1,36.3872528,2.9140165,-100,3,4.211725937
-45.25,60.25,304,1,36.3872528,NA,5,2,6.123438144
-44.75,-54.75,239,1,38.103508,NA,-100,2,1.230468214
-44.75,-54.25,239,1,41.680275,NA,-100,2,1.420156529
-44.75,-53.75,239,1,39.8754234,NA,-100,2,1.335507346
-44.75,-53.25,239,1,40.9762268,NA,-100,2,1.376287244
-44.75,-52.75,239,1,39.5634651,NA,-100,2,1.310792256
-44.75,-52.25,239,1,43.3064499,NA,-100,2,1.518399011
-44.75,-50.75,239,1,47.9228973,NA,-100,2,1.855142112
-44.75,57.25,304,1,25.6202354,1.8415551,-100,3,3.399835233
-44.75,57.75,304,1,27.5468388,1.7039359,-100,3,3.19840725
-44.75,58.25,304,1,26.1882248,1.5068433,-100,3,2.900590416
-44.75,58.75,304,1,41.6704254,1.3026848,-100,3,2.961142386
-44.75,59.25,304,1,36.3872528,0.9698947,-100,3,2.198681862
-44.75,59.75,304,1,36.3872528,2.6966488,5,3,7.470410545
-44.25,-54.75,239,1,39.4153366,NA,-100,2,1.296581079
-44.25,-54.25,239,1,41.680275,NA,-100,2,1.420156529
-44.25,-53.75,239,1,41.680275,NA,-100,2,1.420156529
-44.25,-53.25,239,1,40.9762268,NA,-100,2,1.376287244
-44.25,-52.75,239,1,40.9762268,NA,-100,2,1.376287244
-44.25,-52.25,239,1,43.3064499,NA,-100,2,1.518399011
-44.25,-51.75,239,1,43.3064499,NA,-100,2,1.518399011
-44.25,-51.25,239,1,48.4950905,NA,-100,2,1.907043801
-44.25,-50.75,239,1,48.4950905,NA,-100,2,1.907043801
-44.25,56.25,304,1,26.7947636,2.276691,-100,3,3.796512426
-44.25,56.75,304,1,24.6858845,2.072675,-100,3,3.618563779
-44.25,58.25,304,1,27.5468388,1.4739907,-100,3,2.864753536
-44.25,58.75,304,1,41.6704254,1.2602319,-100,3,2.877111081
-44.25,59.25,304,1,41.6704254,1.0226907,-100,3,2.445832761
-44.25,59.75,304,1,41.6704254,2.764025,5,3,7.621172594
-44.25,60.25,304,1,41.6704254,NA,5,2,6.356995744
-43.75,-52.75,239,1,40.9762268,NA,-100,2,1.376287244
-43.75,-52.25,239,1,44.9866982,NA,-100,2,1.629616916
-43.75,-51.75,239,1,43.3064499,NA,-100,2,1.518399011
-43.75,-51.25,239,1,48.5905571,NA,-100,2,1.912604696
-43.75,-50.75,239,1,48.4950905,NA,-100,2,1.907043801
-43.75,-50.25,239,1,52.2930031,NA,-100,2,2.233900865
-43.75,56.25,304,1,26.7947636,2.2449539,-100,3,3.768090073
-43.75,56.75,304,1,24.0085564,1.9919679,-100,3,3.535768227
-43.75,58.25,304,1,27.5468388,1.4639034,-100,3,2.856103254
-43.75,58.75,304,1,46.6165886,1.2824874,-100,3,3.207057531
-43.75,59.25,304,1,41.6704254,1.0734009,-100,3,2.518742277
-43.75,59.75,304,1,41.6704254,2.7641487,5,3,7.622408348
-43.75,60.25,304,1,46.6165886,NA,5,2,6.782713168
-43.25,-53.75,239,1,43.4523392,NA,-100,2,1.539406838
-43.25,-53.25,239,1,42.3194618,NA,-100,2,1.451668269
-43.25,-52.25,239,1,44.9866982,NA,-100,2,1.629616916
-43.25,-51.75,239,1,44.9866982,NA,-100,2,1.629616916
-43.25,-51.25,239,1,48.5905571,NA,-100,2,1.912604696
-43.25,-50.75,239,1,48.5905571,NA,-100,2,1.912604696
-43.25,-50.25,239,1,52.2930031,NA,-100,2,2.233900865
-43.25,56.25,304,1,24.5390396,2.2082431,-100,3,3.682823012
-43.25,56.75,304,1,24.0085564,1.991302,-100,3,3.529589455
-43.25,58.25,304,1,29.3753471,1.4961512,-100,3,2.942606069
-43.25,58.75,304,1,46.6165886,1.3224,-100,3,3.268845256
-43.25,59.25,304,1,46.6165886,1.0941615,-100,3,2.849924482
-43.25,59.75,304,1,46.6165886,2.9458191,5,3,7.82630784
-43.25,60.25,304,1,46.6165886,NA,5,2,6.782713168
-42.75,-53.75,239,1,43.4523392,NA,-100,2,1.539406838
-42.75,-53.25,239,1,44.2523842,NA,-100,2,1.587601263
-42.75,-52.75,239,1,42.3194618,NA,-100,2,1.451668269
-42.75,-52.25,239,1,46.5078583,NA,-100,2,1.748867225
-42.75,-51.75,239,1,44.9866982,NA,-100,2,1.629616916
-42.75,-51.25,239,1,48.3061829,NA,-100,2,1.88912536
-42.75,-50.75,239,1,48.5905571,NA,-100,2,1.912604696
-42.75,-50.25,239,1,52.3609543,NA,-100,2,2.242551147
-42.75,56.25,304,1,24.5390396,2.1446283,-100,3,3.661815186
-42.75,56.75,304,1,22.4289608,1.922767,-100,3,3.454208431
-42.75,58.25,304,1,29.3753471,1.4875813,-100,3,2.925305506
-42.75,58.75,304,1,46.8069382,1.3252811,-100,3,3.291088837
-42.75,59.25,304,1,46.6165886,1.0518463,-100,3,2.749828367
-42.75,59.75,304,1,46.6165886,2.9787362,-100,3,4.81971715
-42.75,60.25,304,1,46.8069382,NA,5,2,6.811753398
-42.25,-53.75,239,1,44.9565392,NA,-100,2,1.625909653
-42.25,-53.25,239,1,44.2523842,NA,-100,2,1.587601263
-42.25,-52.75,239,1,44.2523842,NA,-100,2,1.587601263
-42.25,-52.25,239,1,46.5078583,NA,-100,2,1.748867225
-42.25,-51.25,239,1,48.3061829,NA,-100,2,1.88912536
-42.25,-50.75,239,1,48.3061829,NA,-100,2,1.88912536
-42.25,-50.25,239,1,52.3609543,NA,-100,2,2.242551147
-42.25,56.25,304,1,22.2580395,2.1499004,-100,3,3.644514623
-42.25,56.75,304,1,22.4289608,1.8994603,-100,3,3.420843059
-42.25,59.25,304,1,46.8069382,1.1066551,-100,3,2.886997117
-42.25,59.75,304,1,46.8069382,3.1087239,-100,3,4.872854593
-42.25,60.25,304,1,46.8069382,NA,-100,2,1.771110806
-41.75,-53.75,239,1,44.9565392,NA,-100,2,1.625909653
-41.75,-53.25,239,1,46.7238655,NA,-100,2,1.758753261
-41.75,-52.75,239,1,44.2523842,NA,-100,2,1.587601263
-41.75,-52.25,239,1,47.713047,NA,-100,2,1.822394618
-41.75,-51.75,239,1,46.5078583,NA,-100,2,1.748867225
-41.75,-50.75,239,1,48.3061829,NA,-100,2,1.88912536
-41.75,-50.25,239,1,52.5936012,NA,-100,2,2.291981326
-41.75,56.75,304,1,20.320631,2.0441911,-100,3,3.555540299
-41.75,59.25,304,1,46.8069382,1.1066737,-100,3,2.889468626
-41.75,59.75,304,1,46.8069382,3.1384423,-100,3,4.888919401
-41.75,60.25,304,1,43.5826797,NA,-100,2,1.54558561
-41.25,-52.75,239,1,46.7238655,NA,-100,2,1.758753261
-41.25,-52.25,239,1,47.713047,NA,-100,2,1.822394618
-41.25,-51.75,239,1,47.713047,NA,-100,2,1.822394618
-41.25,-50.75,239,1,49.2804451,NA,-100,2,1.981806948
-41.25,-50.25,239,1,52.5936012,NA,-100,2,2.291981326
-41.25,56.75,304,1,20.320631,1.9172186,-100,3,3.433200604
-41.25,57.25,304,1,20.320631,1.7559638,-100,3,3.204586022
-41.25,57.75,304,1,28.2049999,1.6154948,-100,3,3.066181519
-41.25,59.25,304,1,43.5826797,1.096408,-100,3,2.649732253
-41.25,59.75,304,1,43.5826797,3.0156336,-100,3,4.584923795
-41.25,60.25,304,1,43.5826797,NA,-100,2,1.54558561
-40.75,-52.75,239,1,46.7238655,NA,-100,2,1.758753261
-40.75,-52.25,239,1,49.7861671,NA,-100,2,2.032472882
-40.75,-51.75,239,1,47.713047,NA,-100,2,1.822394618
-40.75,-51.25,239,1,50.0462532,NA,-100,2,2.053480708
-40.75,-50.75,239,1,49.2804451,NA,-100,2,1.981806948
-40.75,-50.25,239,1,54.2367363,NA,-100,2,2.436564602
-40.75,56.75,304,1,19.012085,1.8538578,-100,3,3.339283262
-40.75,57.25,304,1,20.320631,1.7172009,-100,3,3.121790471
-40.75,57.75,304,1,25.2073593,1.6156865,-100,3,3.008101057
-40.75,59.25,304,1,43.5826797,1.0205252,-100,3,2.516270768
-40.75,59.75,304,1,43.5826797,3.0344405,-100,3,4.599752849
-40.75,60.25,304,1,39.9085808,NA,-100,2,1.339214609
-40.25,-53.75,239,1,46.9141655,NA,-100,2,1.774818069
-40.25,-53.25,239,1,49.4330482,NA,-100,2,1.992310861
-40.25,-52.75,239,1,49.4330482,NA,-100,2,1.992310861
-40.25,-52.25,239,1,49.7861671,NA,-100,2,2.032472882
-40.25,-51.75,239,1,49.7861671,NA,-100,2,2.032472882
-40.25,-51.25,239,1,50.0462532,NA,-100,2,2.053480708
-40.25,-50.25,239,1,54.2367363,NA,-100,2,2.436564602
-40.25,56.75,304,1,19.012085,1.7851863,-100,3,3.237951394
-40.25,57.25,304,1,19.012085,1.593369,-100,3,2.922833997
-40.25,57.75,304,1,25.2073593,1.5607761,-100,3,2.936427296
-40.25,59.25,304,1,39.9085808,1.0369452,-100,3,2.414938899
-40.25,59.75,304,1,39.9085808,3.0729854,-100,3,4.410682411
-40.25,60.25,304,1,39.9085808,NA,-100,2,1.339214609
-39.75,-53.25,239,1,52.5031738,NA,-100,2,2.275916518
-39.75,-52.75,239,1,49.4330482,NA,-100,2,1.992310861
-39.75,-52.25,239,1,52.4141159,NA,-100,2,2.2573802
-39.75,-51.75,239,1,49.7861671,NA,-100,2,2.032472882
-39.75,-51.25,239,1,53.2669945,NA,-100,2,2.336468488
-39.75,-50.25,239,1,57.2590408,NA,-100,2,2.608952355
-39.75,57.25,304,1,19.012085,1.6179475,-100,3,2.957435123
-39.75,57.75,304,1,21.7646427,1.4841214,-100,3,2.794315529
-39.75,59.25,304,1,39.9085808,0.9640754,-100,3,2.317314294
-39.75,59.75,304,1,39.9085808,2.9698641,-100,3,4.360016477
-39.75,60.25,304,1,34.9502907,NA,-100,2,1.147672662
-39.25,-53.25,239,1,52.5031738,NA,-100,2,2.275916518
-39.25,-52.75,239,1,52.5031738,NA,-100,2,2.275916518
-39.25,-52.25,239,1,52.4141159,NA,-100,2,2.2573802
-39.25,-51.75,239,1,52.4141159,NA,-100,2,2.2573802
-39.25,-51.25,239,1,53.2669945,NA,-100,2,2.336468488
-39.25,-50.75,239,1,53.2669945,NA,-100,2,2.336468488
-39.25,57.25,304,1,17.97122,1.5142021,-100,3,2.822737883
-39.25,57.75,304,1,21.7646427,1.4293916,-100,3,2.667032816
-39.25,59.25,304,1,34.9502907,0.9582771,-100,3,2.160373472
-39.25,59.75,304,1,34.9502907,2.5378044,-100,3,4.083207469
-39.25,60.25,304,1,34.9502907,NA,-100,2,1.147672662
-38.75,-53.25,239,1,53.662014,NA,-100,2,2.376012632
-38.75,-52.75,239,1,52.5031738,NA,-100,2,2.275916518
-38.75,-52.25,239,1,55.7835579,NA,-100,2,2.507002609
-38.75,-51.75,239,1,52.4141159,NA,-100,2,2.2573802
-38.75,-51.25,239,1,56.9601059,NA,-100,2,2.591033915
-38.75,-50.75,239,1,53.2669945,NA,-100,2,2.336468488
-38.75,57.25,304,1,17.97122,1.4911407,-100,3,2.768364685
-38.75,57.75,304,1,19.1864853,1.3656863,-100,3,2.561993684
-38.75,59.25,304,1,34.9502907,0.8337842,-100,3,1.961416998
-38.75,59.75,304,1,34.9502907,2.5289381,-100,3,4.078264451
-38.75,60.25,304,1,27.4933529,NA,-100,2,1.079706165
-38.25,-53.25,239,1,53.662014,NA,-100,2,2.376012632
-38.25,-52.75,239,1,53.662014,NA,-100,2,2.376012632
-38.25,-52.25,239,1,55.7835579,NA,-100,2,2.507002609
-38.25,-51.75,239,1,55.7835579,NA,-100,2,2.507002609
-38.25,-51.25,239,1,56.9601059,NA,-100,2,2.591033915
-38.25,-50.75,239,1,56.9601059,NA,-100,2,2.591033915
-38.25,57.75,304,1,19.1864853,1.3272785,-100,3,2.515035013
-38.25,59.25,304,1,27.4933529,0.7930931,-100,3,1.762460525
-38.25,59.75,304,1,27.4933529,2.4643621,-100,3,3.883015241
-38.25,60.25,304,1,27.4933529,NA,-100,2,1.079706165
-37.75,-53.25,239,1,54.0360184,NA,-100,2,2.411849513
-37.75,-52.75,239,1,53.662014,NA,-100,2,2.376012632
-37.75,-52.25,239,1,58.0883675,NA,-100,2,2.696073047
-37.75,-51.75,239,1,55.7835579,NA,-100,2,2.507002609
-37.75,-51.25,239,1,58.744236,NA,-100,2,2.725731155
-37.75,-50.75,239,1,56.9601059,NA,-100,2,2.591033915
-37.75,57.75,304,1,17.7156849,1.2356892,-100,3,2.350679665
-37.75,59.25,304,1,27.4933529,0.6857699,-100,3,1.619113003
-37.75,59.75,304,1,27.4933529,2.3768182,-100,3,3.852121379
-37.75,60.25,304,1,21.2846317,NA,-100,2,1.042015653
-37.25,-53.25,239,1,54.0360184,NA,-100,2,2.411849513
-37.25,-52.75,239,1,54.0360184,NA,-100,2,2.411849513
-37.25,-52.25,239,1,58.0883675,NA,-100,2,2.696073047
-37.25,-51.75,239,1,58.0883675,NA,-100,2,2.696073047
-37.25,-51.25,239,1,58.744236,NA,-100,2,2.725731155
-37.25,-50.75,239,1,58.744236,NA,-100,2,2.725731155
-36.75,-52.75,239,1,54.0360184,NA,-100,2,2.411849513
-36.75,-52.25,239,1,59.0593376,NA,-100,2,2.765275299
-36.75,-51.75,239,1,58.0883675,NA,-100,2,2.696073047
-36.75,-51.25,239,1,60.2390785,NA,-100,2,2.94013456
-36.75,-50.75,239,1,58.744236,NA,-100,2,2.725731155
-36.25,-52.75,239,1,53.8742065,NA,-100,2,2.39454895
-36.25,-52.25,239,1,59.0593376,NA,-100,2,2.765275299
-36.25,-51.75,239,1,59.0593376,NA,-100,2,2.765275299
-36.25,-51.25,239,1,60.2390785,NA,-100,2,2.94013456
-36.25,-50.75,239,1,60.2390785,NA,-100,2,2.94013456
-35.75,-52.75,239,1,53.8742065,NA,-100,2,2.39454895
-35.75,-52.25,239,1,59.6588974,NA,-100,2,2.869078676
-35.75,-51.75,239,1,59.0593376,NA,-100,2,2.765275299
-35.75,-51.25,239,1,61.2386589,NA,-100,2,3.021076479
-35.25,-52.75,239,1,53.946064,NA,-100,2,2.408142249
-35.25,-52.25,239,1,59.6588974,NA,-100,2,2.869078676
-35.25,-51.75,239,1,59.6588974,NA,-100,2,2.869078676
-35.25,-51.25,239,1,61.2386589,NA,-100,2,3.021076479
-34.75,-52.75,239,1,53.946064,NA,-100,2,2.408142249
-34.75,-52.25,239,1,60.2701607,NA,-100,2,2.94693121
-34.75,-51.75,239,1,59.6588974,NA,-100,2,2.869078676
-34.75,-51.25,239,1,62.3504753,NA,-100,2,3.108815049
-34.25,-52.25,239,1,60.2701607,NA,-100,2,2.94693121
-34.25,-51.75,239,1,60.2701607,NA,-100,2,2.94693121
-34.25,-51.25,239,1,62.3504753,NA,-100,2,3.108815049
-33.75,-52.25,239,1,58.8990517,NA,-100,2,2.740560209
-33.75,-51.75,239,1,60.2701607,NA,-100,2,2.94693121
-33.25,-52.25,239,1,58.8990517,NA,-100,2,2.740560209
-33.25,-51.75,239,1,58.8990517,NA,-100,2,2.740560209
-32.75,-52.25,239,1,59.1378899,NA,-100,2,2.777632844
-32.75,-51.75,239,1,58.8990517,NA,-100,2,2.740560209
-32.25,-52.25,239,1,59.1378899,NA,-100,2,2.777632844
-31.75,43.25,622,1,30.569397,7.752954,-100,3,4.898805437
-31.25,42.75,622,1,36.7573853,8.0073566,-100,3,5.12494851
-31.25,43.25,622,1,36.7573853,7.6412067,-100,3,5.069339558
-30.75,42.75,622,1,44.3534737,7.8132572,-100,3,5.425236853
-30.75,43.25,622,1,36.7573853,7.5844235,-100,3,5.05080324
-30.25,42.75,622,1,44.3534737,7.6085434,-100,3,5.390635727
-30.25,43.25,622,1,44.3534737,7.2794914,-100,3,5.337498284
-29.75,42.75,622,1,50.9358902,7.5284252,-100,3,5.768776603
-29.25,42.75,622,1,50.9358902,7.4846201,-100,3,5.761362076
-28.75,42.25,622,1,52.6999588,7.6024375,-100,3,5.872579981
-28.75,42.75,622,1,55.5946007,7.3904314,-100,3,5.964025814
-28.25,42.25,622,1,54.3445091,7.2767415,-100,3,5.919538652
-27.75,42.25,622,1,54.3445091,7.0631199,-100,3,5.888644789
-27.25,42.25,622,1,54.7621269,6.9090104,-100,3,5.892352053
-26.75,42.25,622,1,54.7621269,6.9049916,-100,3,5.889880544
-26.25,41.75,622,1,53.1609993,7.0509329,-100,3,5.799670465
-26.25,42.25,622,1,53.1609993,6.7369423,-100,3,5.774955376
-25.75,41.75,622,1,51.118763,6.9167585,-100,3,5.697102842
-25.75,42.25,622,1,53.1609993,6.7237325,-100,3,5.773719621
-25.25,41.75,622,1,51.118763,6.6698017,-100,3,5.671151998
-24.75,41.75,622,1,50.8806038,6.3976603,-100,3,5.646436908
-23.25,60.25,352,1,17.3609219,NA,-100,2,1.018536317
-22.75,60.25,352,1,17.7158031,NA,-100,2,1.020389949
-22.25,60.25,352,1,17.7158031,NA,-100,2,1.020389949
-21.75,60.25,352,1,18.2038021,NA,-100,2,1.024097213
-21.25,59.75,352,1,18.2038021,2.279819,-100,3,3.667993959
-21.25,60.25,352,1,18.2038021,NA,-100,2,1.024097213
-20.75,59.75,352,1,18.2038021,2.3402665,-100,3,3.702595084
-20.75,60.25,352,1,18.431078,NA,-100,2,1.026568722
-20.25,59.75,352,1,18.431078,2.3654172,-100,3,3.724838665
-20.25,60.25,352,1,18.431078,NA,-100,2,1.026568722
-19.75,59.75,352,1,18.431078,2.3687434,-100,3,3.729781683
-19.75,60.25,352,1,18.7469807,NA,-100,2,1.030275985
-19.25,60.25,352,1,18.7469807,NA,-100,2,1.030275985
-18.75,60.25,352,1,19.4668655,NA,-100,2,1.032747494
-18.25,60.25,352,1,19.4668655,NA,-100,2,1.032747494
-17.75,60.25,352,1,20.6521645,NA,-100,2,1.040162021
-17.25,60.25,352,1,20.6521645,NA,-100,2,1.040162021
-16.75,60.25,352,1,21.8866901,NA,-100,2,1.043869285
-16.25,-39.25,856,1,87.9829025,NA,-100,2,5.745297268
-16.25,51.75,372,1,26.0381279,1.604067,-100,3,3.015515584
-16.25,52.25,372,1,26.0381279,1.5466492,-100,3,2.937663051
-16.25,52.75,372,1,20.5930901,1.4857981,-100,3,2.795551284
-16.25,54.25,372,1,20.2257652,1.3861322,-100,3,2.595359055
-16.25,60.25,352,1,21.8866901,NA,-100,2,1.043869285
-15.75,-39.75,856,1,86.3468552,NA,-100,2,5.613071536
-15.75,-39.25,856,1,82.2582474,NA,-100,2,5.126184265
-15.75,50.75,372,1,38.1897011,1.7840421,-100,3,3.666758204
-15.75,51.25,372,1,34.1922035,1.6890409,-100,3,3.321982699
-15.75,51.75,372,1,31.8648472,1.6235719,-100,3,3.18481395
-15.75,52.25,372,1,26.0381279,1.5300704,-100,3,2.916655224
-15.75,52.75,372,1,25.5488987,1.4274133,-100,3,2.716462996
-15.75,53.25,372,1,20.5930901,1.3893719,-100,3,2.606480846
-15.75,53.75,372,1,23.1422443,1.3908286,-100,3,2.626252918
-15.75,54.25,372,1,20.2257652,1.3829715,-100,3,2.585473019
-15.75,54.75,372,1,25.1749096,1.3136764,-100,3,2.529864067
-15.75,55.25,372,1,24.2539921,1.2893058,-100,3,2.47301936
-15.75,55.75,372,1,25.817112,1.2800809,-100,3,2.479198133
-15.75,60.25,352,1,23.720377,NA,-100,2,1.047576548
-15.25,-40.25,856,1,72.2557907,NA,-100,2,3.873747082
-15.25,-39.75,856,1,72.2557907,NA,-100,2,3.873747082
-15.25,50.25,372,1,41.9606476,1.9424382,-100,3,4.028834272
-15.25,50.75,372,1,38.1897011,1.7053403,-100,3,3.490045311
-15.25,51.25,372,1,38.1897011,1.6370432,-100,3,3.36894137
-15.25,51.75,372,1,31.8648472,1.5861888,-100,3,3.125497734
-15.25,52.25,372,1,31.8648472,1.49207,-100,3,2.980914458
-15.25,52.75,372,1,25.5488987,1.4636692,-100,3,2.801730056
-15.25,53.25,372,1,25.5488987,1.3623859,-100,3,2.6077166
-15.25,53.75,372,1,23.1422443,1.3349892,-100,3,2.537278594
-15.25,54.25,372,1,23.1422443,1.3407478,-100,3,2.549636139
-15.25,54.75,372,1,25.1749096,1.3702083,-100,3,2.6213099
-15.25,55.25,372,1,25.1749096,1.2781221,-100,3,2.466840588
-15.25,55.75,372,1,25.817112,1.2722143,-100,3,2.469312097
-15.25,56.25,372,1,25.817112,1.1378138,-100,3,2.25305506
-15.25,60.25,352,1,23.720377,NA,-100,2,1.047576548
-14.75,-40.25,856,1,71.1532211,NA,-100,2,3.781683372
-14.75,49.75,372,1,46.830864,2.2789569,-100,3,4.518193052
-14.75,50.25,372,1,41.9606476,1.8423047,-100,3,3.911437594
-14.75,50.75,372,1,43.1383171,1.5911642,-100,3,3.524646437
-14.75,51.25,372,1,38.1897011,1.5512547,-100,3,3.245365921
-14.75,52.75,372,1,30.7230663,1.3698864,-100,3,2.75600714
-14.75,53.25,372,1,25.5488987,1.3034503,-100,3,2.523685295
-14.75,53.75,372,1,27.582077,1.3510244,-100,3,2.648496499
-14.75,54.25,372,1,23.1422443,1.3316298,-100,3,2.53357133
-14.75,54.75,372,1,27.3455276,1.4154854,-100,3,2.73129205
-14.75,55.25,372,1,25.1749096,1.3261027,-100,3,2.550871893
-14.75,56.25,372,1,25.817112,1.1136559,-100,3,2.21474667
-14.75,56.75,826,1,25.1326828,0.9643487,-100,3,1.966360016
-14.75,57.75,826,1,24.8036594,0.9424953,-100,3,1.925580118
-14.75,58.25,826,1,24.0135345,0.8778266,-100,3,1.81065495
-14.75,58.75,826,1,24.8081837,0.8208126,-100,3,1.756281752
-14.75,59.25,826,1,23.720377,0.6296943,-100,3,1.481944254
-14.75,60.25,352,1,24.8081837,NA,-100,2,1.056844707
-14.25,49.25,372,1,51.3035889,2.5089643,-100,3,5.047095977
-14.25,49.75,372,1,46.830864,2.1972644,-100,3,4.47370589
-14.25,50.25,372,1,46.830864,1.7896382,-100,3,4.116572841
-14.25,50.75,372,1,43.1383171,1.6483423,-100,3,3.621035288
-14.25,51.25,372,1,43.1383171,1.5301647,-100,3,3.446793904
-14.25,51.75,372,1,36.4549026,1.5025417,-100,3,3.127969243
-14.25,52.25,372,1,36.4549026,1.3886925,-100,3,2.924069751
-14.25,52.75,372,1,30.7230663,1.3680563,-100,3,2.753535631
-14.25,53.25,372,1,30.7230663,1.2981887,-100,3,2.615131127
-14.25,54.25,372,1,27.582077,1.4084518,-100,3,2.743649595
-14.25,54.75,372,1,27.3455276,1.3590478,-100,3,2.64602499
-14.25,55.25,372,1,27.3455276,1.4019252,-100,3,2.717698751
-14.25,55.75,372,1,25.117239,1.2782968,-100,3,2.459426061
-14.25,56.25,826,1,25.117239,1.1025032,-100,3,2.185088562
-14.25,56.75,826,1,25.1326828,1.0311102,-100,3,2.05533434
-14.25,57.25,826,1,25.1326828,0.9161937,-100,3,1.886035974
-14.25,57.75,826,1,24.8036594,0.9351732,-100,3,1.915694082
-14.25,58.25,826,1,24.8036594,0.9353608,-100,3,1.916929837
-14.25,59.25,826,1,24.8081837,0.6784955,-100,3,1.567211314
-14.25,59.75,826,1,24.8081837,1.9468735,-100,3,3.50363861
-13.75,44.25,963,1,57.4624367,4.1098323,-100,3,5.76506934
-13.75,48.75,372,1,56.2884445,2.7676263,-100,3,5.435122889
-13.75,49.25,372,1,51.3035889,2.477447,-100,3,5.029795414
-13.75,49.75,372,1,51.8928642,2.1698036,-100,3,4.897569683
-13.75,50.25,372,1,46.830864,1.8249972,-100,3,4.153645476
-13.75,50.75,372,1,47.9133873,1.5915291,-100,3,3.868186187
-13.75,51.25,372,1,43.1383171,1.522671,-100,3,3.43196485
-13.75,51.75,372,1,39.4214859,1.4349526,-100,3,3.103254154
-13.75,52.25,372,1,36.4549026,1.3427997,-100,3,2.861046272
-13.75,52.75,372,1,35.4103889,1.383804,-100,3,2.895647398
-13.75,53.25,372,1,30.7230663,1.3298918,-100,3,2.684333379
-13.75,53.75,372,1,30.3865318,1.3301101,-100,3,2.671975834
-13.75,54.25,372,1,27.582077,1.4008702,-100,3,2.721406014
-13.75,54.75,826,1,29.8555546,1.3842089,-100,3,2.759714403
-13.75,55.25,826,1,27.3455276,1.3438452,-100,3,2.618838391
-13.75,55.75,826,1,26.1646404,1.2424287,-100,3,2.424824935
-13.75,56.25,826,1,25.117239,1.0719634,-100,3,2.124536592
-13.75,57.25,826,1,25.1326828,0.8892406,-100,3,1.857613621
-13.75,57.75,826,1,23.8727798,0.879304,-100,3,1.813126459
-13.75,58.75,826,1,24.0388584,0.7905025,-100,3,1.699437045
-13.75,59.25,826,1,24.8081837,0.6649011,-100,3,1.556089524
-13.75,59.75,826,1,24.8081837,1.9262962,-100,3,3.487573802
-13.75,60.25,826,1,24.0388584,NA,-100,2,1.051283812
-13.25,44.75,963,1,60.5621758,3.9947495,-100,3,5.918302897
-13.25,45.25,963,1,60.5621758,3.8736205,-100,3,5.904709598
-13.25,48.75,372,1,56.2884445,2.7534571,-100,3,5.422765344
-13.25,49.25,372,1,56.2884445,2.4907598,-100,3,5.349855829
-13.25,49.75,372,1,51.8928642,2.0774944,-100,3,4.853082521
-13.25,50.25,372,1,51.8928642,1.6317332,-100,3,4.178360566
-13.25,50.75,372,1,47.9133873,1.4989151,-100,3,3.738431965
-13.25,51.25,372,1,47.9133873,1.4838306,-100,3,3.707538102
-13.25,51.75,372,1,39.4214859,1.406273,-100,3,3.052588219
-13.25,52.25,372,1,39.4214859,1.3128159,-100,3,2.894411644
-13.25,52.75,372,1,35.4103889,1.3786947,-100,3,2.888232871
-13.25,53.25,372,1,35.4103889,1.3374399,-100,3,2.821502128
-13.25,53.75,372,1,30.3865318,1.3187692,-100,3,2.652203762
-13.25,54.25,826,1,30.3865318,1.3588067,-100,3,2.722641769
-13.25,54.75,826,1,29.8555546,1.3592798,-100,3,2.711519978
